"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
49,33,20,24,9,24,18,30,45,26,10,11,36,4,33,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
27,14,38,8,4,10,20,46,25,9,42,29,13,21,48,10,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1
7,31,28,10,44,13,35,25,15,34,6,36,33,49,21,44,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1
50,11,33,18,47,19,3,43,4,29,19,30,35,39,24,25,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0
48,30,14,23,34,50,1,7,40,41,50,29,43,42,29,31,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
30,24,47,39,28,21,2,40,49,24,50,46,9,33,1,6,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0
5,15,41,21,35,16,8,21,50,14,37,35,1,47,8,24,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1
35,22,3,19,15,18,33,2,44,39,6,21,23,50,14,38,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0
15,10,42,27,32,3,22,32,29,48,38,39,34,3,23,23,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0
16,25,4,31,43,1,37,27,31,33,32,33,12,12,17,43,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
7,13,45,14,30,44,39,29,44,43,47,38,47,4,20,50,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1
38,31,10,10,49,24,24,5,38,24,14,29,46,26,27,19,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0
13,29,1,12,24,50,3,50,20,1,38,4,38,26,13,12,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0
27,9,28,18,24,22,36,15,32,27,6,37,27,3,28,18,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0
5,41,28,23,6,21,11,8,14,3,18,42,9,3,42,17,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
18,25,18,42,25,31,20,45,34,22,33,48,9,4,2,44,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1
8,42,48,23,35,10,31,12,44,24,8,7,30,48,43,9,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1
42,41,16,18,49,19,13,7,42,28,47,32,22,46,17,34,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0
21,5,23,16,44,40,7,44,33,49,29,34,14,47,33,2,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
13,33,20,50,8,9,3,48,32,11,4,49,45,48,39,25,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0
49,24,2,36,46,5,39,11,35,38,30,34,31,25,2,39,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0
30,22,3,20,43,24,48,22,45,17,29,29,47,21,6,37,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
19,2,8,37,34,30,13,37,41,44,47,47,25,33,27,35,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1
37,46,31,44,17,19,3,3,45,33,14,20,50,28,37,34,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0
16,14,16,19,37,2,23,5,31,44,41,43,19,9,29,21,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1
21,44,34,29,12,12,10,4,1,37,34,14,7,30,6,36,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0
39,16,28,46,35,34,4,1,47,17,19,6,35,9,48,42,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1
50,9,20,34,10,39,10,34,15,43,15,44,28,45,8,35,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1
19,14,44,10,24,48,26,8,18,1,6,24,23,14,5,29,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
22,22,12,46,44,21,34,27,10,24,12,37,18,8,15,30,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1
26,12,42,31,47,19,10,33,34,45,40,45,48,39,8,41,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1
19,6,25,22,10,24,18,19,41,27,20,45,28,41,2,46,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1
25,27,23,25,7,32,34,14,24,3,16,12,38,35,6,16,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1
2,6,49,12,36,49,38,32,6,14,5,11,29,29,41,11,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
44,5,14,36,14,9,10,37,10,49,14,31,25,42,40,47,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
40,46,41,41,29,37,19,47,34,39,11,21,18,48,24,18,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0
18,13,38,43,43,14,5,28,38,19,37,45,9,40,18,42,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1
49,12,34,43,41,23,16,8,33,3,41,18,49,3,50,27,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1
4,32,40,42,45,29,49,35,49,29,1,48,6,2,24,28,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1
36,1,7,48,3,36,16,45,16,36,4,25,23,36,44,38,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0
24,1,26,19,18,11,26,5,17,4,34,15,32,19,3,29,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1
21,19,19,5,23,23,39,23,26,3,31,4,25,30,45,42,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1
29,44,21,1,40,13,22,48,8,12,35,16,40,24,43,46,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1
30,43,28,29,15,7,10,9,28,1,11,10,2,6,35,33,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
39,45,36,6,28,4,40,20,38,50,36,21,27,3,46,12,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0
15,14,44,27,21,49,4,50,20,27,11,5,34,15,37,24,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1
2,15,28,34,33,38,30,34,35,24,28,11,34,12,43,5,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1
15,39,31,23,36,2,3,16,31,50,26,40,4,20,12,5,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
27,27,10,19,28,34,21,40,17,24,49,15,39,18,3,40,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
5,24,46,29,14,5,49,5,27,41,48,35,18,29,38,18,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
48,20,27,30,33,37,50,39,38,20,20,44,26,5,40,22,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
26,38,28,14,11,34,2,37,32,1,42,31,41,44,18,6,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0
46,27,33,48,24,34,20,41,4,6,16,6,28,26,49,4,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1
44,6,14,14,41,1,46,1,6,22,47,9,12,16,37,22,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1
13,31,47,1,35,15,31,16,9,3,15,7,49,4,31,33,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1
46,24,27,2,9,20,19,2,43,26,11,32,23,18,29,21,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1
30,32,20,13,34,36,46,10,32,48,2,22,49,28,13,33,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
44,33,49,1,4,1,8,11,8,24,37,12,22,4,44,35,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1
17,26,43,24,41,2,8,36,24,2,43,19,41,31,44,19,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
20,35,42,33,29,29,8,21,35,41,38,48,19,8,38,9,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1
21,14,8,43,35,46,47,28,11,44,15,48,36,32,37,23,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
38,22,20,22,13,2,21,43,41,14,28,49,4,3,11,12,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
3,21,49,14,35,13,5,21,42,19,24,13,14,45,12,41,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1
17,28,1,5,44,7,26,48,6,19,11,42,43,30,21,45,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
7,41,38,43,11,10,22,19,2,36,12,48,32,27,10,26,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1
17,36,43,43,23,32,49,36,29,26,15,29,9,36,4,43,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1
47,44,22,14,26,35,11,17,1,45,25,33,32,20,20,50,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
8,8,18,30,48,29,9,44,8,9,3,15,20,11,12,24,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
26,15,19,19,18,1,30,18,17,28,43,13,41,43,40,39,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0
40,37,42,40,8,22,16,24,18,31,31,28,29,26,2,39,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0
13,21,9,3,36,42,1,46,48,4,46,5,24,14,19,30,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
17,19,8,49,30,6,30,34,48,42,31,32,3,46,47,20,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0
44,33,32,46,36,12,19,11,31,38,45,2,30,28,22,28,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1
19,6,5,32,18,23,2,27,25,16,8,10,11,40,35,22,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1
25,24,50,31,29,5,20,9,39,8,24,34,7,39,39,22,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
9,40,17,29,13,18,29,23,50,2,3,20,29,32,1,23,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0
1,6,10,29,49,44,35,4,13,12,49,47,2,24,47,4,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
29,3,8,45,48,14,14,31,9,45,48,10,50,7,6,49,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0
27,15,50,41,46,27,4,13,4,11,39,32,38,11,50,10,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
49,8,28,18,25,50,27,43,48,34,7,19,20,3,36,11,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1
33,4,34,21,27,28,4,32,17,47,47,22,10,38,27,39,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0
29,5,37,3,16,12,31,35,42,11,7,3,17,21,38,26,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
17,18,31,10,27,29,21,47,1,30,38,5,13,36,29,7,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1
41,45,26,22,25,28,31,28,8,8,21,14,10,21,42,38,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0
7,47,43,27,42,11,47,35,6,27,14,40,37,29,1,17,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1
46,14,4,49,35,10,8,43,4,8,34,29,35,22,49,7,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1
36,16,32,43,15,50,11,43,5,49,19,42,39,1,44,20,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
8,39,6,25,25,25,45,21,33,35,6,3,3,26,26,14,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
15,22,8,30,31,16,28,13,33,9,8,46,9,5,27,21,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1
33,10,22,1,34,18,35,20,9,10,25,17,20,34,17,34,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0
15,48,39,13,46,15,18,5,1,48,8,47,35,20,2,36,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2,3,17,20,37,45,13,43,30,18,9,22,38,15,35,11,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1
6,36,40,1,21,3,41,40,8,18,38,27,10,40,31,10,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1
30,10,44,4,11,37,9,24,48,18,25,49,18,11,47,42,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
30,12,17,9,44,22,25,35,25,37,8,21,49,12,40,6,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0
38,43,40,17,45,28,24,48,26,2,33,16,2,24,47,9,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
32,35,50,44,50,5,33,22,5,39,20,37,1,38,27,9,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
6,21,40,44,47,30,27,25,11,42,38,21,5,19,41,41,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
48,16,29,49,6,29,29,30,7,16,22,17,25,34,13,13,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0
49,36,35,31,14,34,48,15,30,19,34,21,47,28,22,44,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1
36,24,2,16,43,8,5,46,28,10,46,8,31,16,33,39,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0
21,32,29,23,38,13,27,43,33,16,36,16,5,46,43,2,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0
14,49,30,16,36,15,7,2,16,5,19,50,28,25,39,2,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0
28,41,2,40,35,26,41,21,29,25,31,9,43,10,27,4,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
9,29,18,36,17,46,4,28,46,15,21,8,12,6,38,35,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1
2,11,2,4,23,1,28,19,6,22,27,36,19,9,1,11,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1
32,30,40,35,7,47,27,9,47,12,35,16,32,7,40,17,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1
48,35,24,49,50,1,20,5,15,41,5,29,17,31,22,24,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1
32,42,1,3,26,50,24,28,49,22,14,21,48,28,8,42,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
8,34,5,48,12,50,40,22,1,45,7,14,41,22,35,47,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0
36,3,44,24,40,15,48,6,36,20,41,36,6,38,28,36,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
13,45,24,31,32,29,8,35,24,31,15,41,46,42,37,32,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
25,16,36,4,22,45,42,12,34,26,15,7,41,11,16,5,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1
33,42,49,33,31,50,6,16,38,8,37,42,22,35,28,41,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1
9,21,34,21,43,36,37,34,43,3,33,8,44,1,9,23,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0
22,6,13,11,6,5,49,18,4,9,18,6,41,24,48,11,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1
31,48,25,39,41,3,2,36,6,45,33,23,2,17,17,18,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
28,41,44,24,3,3,42,19,11,18,50,20,36,20,50,24,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
7,10,41,26,7,42,27,4,18,2,8,11,22,22,9,35,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
40,19,50,42,44,32,39,50,10,40,16,45,7,44,15,9,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1
32,46,4,18,7,29,16,7,30,43,45,48,32,19,12,31,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
39,28,3,19,35,36,37,43,5,47,7,23,26,30,35,19,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0
46,38,15,30,39,4,31,44,20,38,39,26,40,28,38,43,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1
28,4,12,30,29,16,18,26,9,29,28,2,10,41,11,17,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
29,28,45,45,27,14,44,24,39,2,38,39,19,14,38,40,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
9,44,28,33,41,31,30,32,23,47,28,42,29,12,1,2,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0
35,43,37,41,32,29,36,42,39,18,36,21,12,23,7,26,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1
11,38,1,41,35,25,42,31,38,18,35,36,8,48,44,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0
15,29,35,39,46,23,33,20,47,33,43,22,27,8,3,48,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1
44,48,43,50,34,30,20,32,21,49,31,13,45,43,39,13,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
27,10,16,11,25,5,24,43,2,40,24,37,36,35,34,40,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1
1,37,21,25,4,27,5,41,33,41,17,17,41,36,1,30,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
27,48,19,4,46,30,34,20,3,14,30,5,41,25,18,18,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0
45,28,12,26,49,8,48,8,25,38,19,17,11,32,8,17,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
17,15,49,10,30,25,22,14,33,17,8,37,28,42,23,35,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1
42,32,43,30,6,44,26,31,38,34,1,30,13,37,41,40,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1
35,40,46,16,42,33,38,27,40,20,31,17,18,47,32,38,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
5,29,36,8,21,3,23,16,42,45,20,7,35,37,50,4,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1
3,34,45,29,14,44,15,16,2,49,11,41,41,17,22,36,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0
22,33,16,12,25,16,47,1,47,33,21,46,9,44,4,32,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0
42,4,34,46,11,4,7,34,9,15,41,50,22,46,14,20,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0
15,16,44,5,3,4,5,19,3,24,3,22,32,16,11,8,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
43,43,20,19,39,12,1,14,47,46,44,40,3,49,8,38,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0
45,38,14,32,6,4,9,7,43,6,2,16,38,50,12,31,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0
15,13,3,37,9,36,41,50,7,37,43,11,4,37,47,37,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
40,7,19,13,13,42,16,28,14,20,35,3,8,26,23,35,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1
32,33,47,5,49,26,3,46,16,37,48,28,5,19,19,24,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
29,17,12,49,48,30,1,14,2,40,18,34,33,25,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1
21,38,16,6,5,46,49,9,18,40,31,44,27,42,36,49,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0
35,16,27,14,39,23,50,49,31,2,21,41,50,50,13,35,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1
4,31,43,13,4,24,24,27,29,11,3,48,24,26,40,31,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
44,15,33,2,38,16,36,2,37,9,6,38,15,31,38,8,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
45,42,25,43,40,29,31,32,26,27,50,42,24,14,32,43,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1
40,13,28,15,47,2,18,33,17,9,7,29,3,20,15,49,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0
40,50,23,5,48,29,34,29,45,35,40,24,7,33,18,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0
24,42,19,36,31,30,31,5,41,40,49,29,5,32,2,2,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0
20,9,30,34,36,30,48,24,47,24,28,35,19,31,23,39,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0
12,22,7,21,47,20,28,37,22,36,16,23,18,31,37,20,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
2,49,20,38,31,4,48,42,11,10,26,2,30,37,27,40,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
34,18,47,19,32,25,46,10,15,20,1,13,32,47,36,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,4,21,9,34,1,7,48,44,16,43,10,22,44,47,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
28,4,2,35,29,35,31,7,1,30,9,2,19,40,36,9,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1
35,1,28,20,47,3,7,38,43,35,16,31,25,2,30,4,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1
12,14,2,44,27,40,5,13,1,6,12,31,25,5,10,20,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
46,1,40,27,44,25,37,4,30,42,39,48,36,30,43,32,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0
50,21,7,22,38,13,41,12,45,22,31,41,39,14,19,6,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0
4,30,8,12,33,18,37,39,10,45,30,40,31,44,3,14,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1
8,37,20,47,19,26,10,16,3,25,14,1,5,46,27,30,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1
12,14,34,6,5,31,2,39,13,34,19,17,28,10,16,23,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0
14,6,11,33,40,1,42,4,8,26,6,23,32,1,47,32,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
18,4,43,19,44,8,27,46,45,38,29,36,42,41,49,14,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1
15,35,23,46,5,34,13,17,21,4,27,13,11,22,44,17,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1
50,34,26,18,41,19,30,35,12,48,35,41,21,36,26,21,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1
3,34,26,38,19,46,11,14,24,44,14,34,15,6,15,19,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
27,26,42,32,25,30,19,30,41,50,6,25,42,14,7,19,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0
7,15,49,1,27,22,41,26,28,2,19,16,36,28,37,22,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1
10,33,14,31,29,27,49,21,18,35,33,34,2,13,47,33,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
2,9,17,12,44,5,11,5,8,7,4,9,32,3,41,24,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
25,49,38,21,48,30,6,12,11,19,32,38,7,8,30,20,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
17,20,35,24,7,39,44,28,11,50,11,23,29,25,3,25,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
18,34,31,29,17,18,29,49,40,5,24,23,14,16,33,36,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0
2,25,14,45,12,4,18,41,12,29,14,24,25,33,33,49,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0
40,12,42,48,21,9,34,48,25,15,20,41,47,34,47,29,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1
47,14,25,13,46,27,10,14,46,27,45,33,7,29,25,44,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
2,40,22,27,3,28,32,37,14,44,38,40,28,33,40,29,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
45,45,30,37,46,15,18,6,18,18,45,32,38,48,44,35,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1
5,4,32,39,7,33,28,6,24,46,36,18,37,1,12,46,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1
3,1,23,5,15,17,50,38,32,6,7,25,37,32,34,42,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
6,36,7,13,17,7,31,19,8,24,29,5,41,1,22,33,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1
14,22,37,45,43,43,21,3,10,38,21,3,12,42,44,49,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
34,22,5,42,6,22,37,20,24,17,45,11,10,37,29,23,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
49,33,32,8,35,7,14,8,4,46,9,46,50,45,38,50,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1
46,8,5,30,11,8,28,13,50,5,33,19,28,37,13,39,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0
23,13,5,35,23,8,43,12,31,16,15,27,18,18,30,41,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1
29,11,15,11,40,23,6,36,30,50,39,5,43,44,19,11,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1
5,33,18,31,35,14,15,29,33,48,21,41,41,46,10,17,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
21,29,7,26,42,31,45,18,12,25,36,27,11,7,21,45,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
7,8,11,48,16,19,41,20,38,28,46,42,42,26,49,40,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1
40,8,36,46,13,27,8,35,7,50,2,28,7,45,12,8,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0
8,46,37,3,33,6,6,7,36,50,16,28,5,32,15,3,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1
43,24,28,33,26,40,44,3,4,17,25,30,6,48,48,30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
49,41,27,49,44,40,11,40,24,14,24,37,49,33,49,47,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0
2,41,28,29,30,44,46,4,33,18,5,27,34,50,20,48,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
47,49,34,8,49,27,3,36,44,23,15,29,33,31,39,19,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
16,1,45,49,32,45,6,45,15,1,31,6,50,34,42,11,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
3,29,41,50,12,22,27,35,50,37,7,42,44,34,27,43,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
22,2,8,46,13,48,38,48,1,40,5,42,30,15,23,4,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1
7,18,45,45,16,10,32,4,35,3,33,44,46,32,49,36,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
22,46,8,30,1,33,19,17,25,30,39,26,10,42,48,32,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0
44,19,18,25,4,32,34,36,3,40,1,32,32,9,7,43,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
28,22,40,3,10,35,21,34,17,13,50,10,26,44,22,8,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
47,31,20,40,6,25,41,7,31,30,4,23,8,24,43,44,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1
33,38,33,17,25,15,4,28,13,41,23,11,3,12,6,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
5,32,16,21,17,21,17,35,9,3,24,37,23,18,13,15,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
24,35,9,41,49,21,47,5,40,42,16,26,21,20,14,34,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
8,30,36,47,48,8,32,38,29,9,18,17,25,2,28,42,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1
11,16,43,6,2,45,28,6,43,4,39,34,41,42,41,28,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1
