"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
10,9,48,22,31,3,43,1,0,0,0,1,1,1,1,1
36,35,45,16,27,6,3,15,1,1,0,1,0,1,1,1
25,41,47,2,4,26,1,14,0,0,0,0,1,1,1,0
23,30,25,13,43,23,47,25,1,0,0,0,1,1,0,0
4,10,16,44,20,42,33,29,1,0,1,1,1,1,0,1
39,14,30,10,43,5,27,8,1,0,0,0,1,1,0,1
20,1,41,35,5,16,24,3,1,1,0,1,1,1,1,1
8,16,48,47,36,45,30,12,1,1,0,0,1,0,0,0
27,41,13,9,11,31,50,16,0,0,0,0,1,1,1,1
41,2,34,5,22,42,5,1,0,0,0,1,1,1,1,1
4,29,5,15,46,49,8,15,1,1,1,1,1,1,1,1
19,19,38,45,40,14,45,50,0,0,0,0,1,0,0,1
37,19,20,6,42,41,25,13,0,0,1,1,1,0,0,0
49,42,30,38,17,18,39,21,1,1,0,0,0,1,1,1
17,24,33,37,26,42,24,47,0,1,0,0,1,1,1,0
43,37,17,18,48,34,37,42,1,0,0,1,0,0,0,1
6,27,23,7,36,7,31,48,1,0,1,0,1,0,1,0
11,26,24,48,13,16,21,7,1,1,1,0,0,1,1,0
13,1,25,16,15,27,32,19,0,1,0,1,1,0,0,0
29,45,39,10,40,8,50,34,1,0,1,0,1,1,1,0
39,17,8,17,50,31,48,8,1,0,1,0,1,1,0,1
12,3,29,9,8,36,21,28,0,1,1,0,1,1,1,1
2,21,33,2,26,10,6,9,0,1,0,0,1,0,1,0
36,12,15,47,19,18,2,27,1,0,1,0,0,1,0,0
14,18,36,34,50,33,42,17,0,1,1,0,1,0,1,0
3,18,44,12,49,25,2,45,1,1,1,0,1,0,0,0
26,23,45,39,8,25,1,46,1,1,0,1,1,0,1,1
6,17,44,13,8,30,23,34,1,0,1,0,1,0,1,0
37,39,47,6,19,29,22,48,0,1,0,1,0,1,1,0
5,49,10,41,9,2,27,13,1,1,0,0,0,0,0,0
28,45,17,28,43,22,16,42,1,0,0,1,1,1,1,1
48,23,4,24,40,29,16,14,0,1,1,1,1,1,1,0
28,25,24,1,11,47,21,25,1,0,1,1,1,0,1,0
12,38,16,49,22,26,25,11,0,0,1,1,1,1,0,1
47,38,12,3,30,4,15,8,0,0,0,1,0,1,1,1
49,13,13,5,17,28,23,9,1,0,0,1,0,1,1,0
24,46,40,37,33,19,1,29,1,1,1,0,0,0,1,1
37,35,47,45,23,48,36,7,0,1,0,0,1,0,1,0
34,16,15,26,25,37,49,50,0,1,1,1,0,0,1,1
46,11,37,1,26,5,36,24,1,1,0,1,1,1,1,1
4,23,46,4,17,38,30,7,1,1,1,1,0,0,0,0
40,11,32,24,31,49,27,8,1,1,0,1,1,1,0,1
47,27,46,39,23,38,29,6,0,0,1,1,1,0,1,1
30,14,35,20,23,50,19,50,0,0,1,1,1,1,0,1
9,49,22,34,44,37,26,6,0,1,1,0,1,0,1,1
50,47,30,49,33,35,4,38,1,0,0,1,0,1,1,0
29,16,16,29,33,43,10,10,1,1,1,1,0,1,0,0
31,12,21,31,40,18,36,23,1,0,1,1,1,1,1,1
27,44,16,1,16,16,27,36,0,1,1,1,1,1,0,1
4,43,25,48,15,50,5,45,1,1,0,0,1,1,1,0
29,18,10,19,19,27,14,32,1,1,0,0,0,0,0,0
21,10,34,16,20,22,44,4,1,0,0,1,1,1,1,1
49,19,28,40,6,13,26,29,1,0,1,1,1,0,1,1
41,11,50,49,3,27,11,8,0,1,1,1,1,0,1,1
4,38,46,48,38,45,10,50,1,0,1,0,0,0,0,1
16,38,18,29,41,12,9,44,1,0,1,1,0,0,0,1
42,31,9,41,31,47,39,13,1,1,0,0,1,0,1,0
22,34,36,26,47,8,14,27,1,0,1,1,0,1,0,0
30,37,15,23,8,9,33,4,0,0,1,1,1,0,0,1
14,46,44,49,36,28,18,44,0,1,1,1,1,1,1,1
14,39,10,49,33,41,40,48,0,1,0,1,0,0,1,0
46,18,38,17,7,37,42,17,1,1,0,0,0,0,1,0
50,48,14,37,50,27,29,12,1,0,0,0,1,0,1,0
43,42,4,20,34,36,4,34,1,1,1,1,0,1,1,0
34,3,12,50,40,29,2,25,0,1,0,1,1,1,0,0
21,6,35,15,31,35,8,45,1,1,1,1,1,1,1,0
16,23,19,22,32,34,5,8,1,1,0,1,0,0,1,1
33,9,43,35,2,13,12,32,0,0,1,1,0,0,0,0
39,16,50,48,20,50,42,7,1,1,1,0,1,1,1,0
37,17,8,45,17,13,33,49,0,0,1,0,0,0,0,1
23,27,43,46,11,6,32,3,1,0,1,1,1,1,0,1
7,11,40,44,41,48,26,23,0,1,1,1,0,0,1,1
21,24,34,3,19,37,13,49,1,1,0,1,0,0,0,1
39,38,30,17,32,18,28,32,1,0,0,0,0,1,1,0
8,8,48,30,40,13,25,45,1,1,0,0,1,0,0,0
24,8,47,22,34,45,20,39,1,1,0,1,0,0,1,1
3,17,6,35,18,22,33,38,1,0,1,1,1,1,0,0
41,26,12,40,41,49,39,7,0,1,0,1,0,1,1,0
27,15,46,38,22,38,18,43,0,1,1,0,1,0,1,1
30,13,3,7,9,33,47,13,0,0,1,0,0,0,0,0
47,19,39,35,24,5,41,18,0,0,1,1,1,1,0,1
38,49,13,30,8,35,1,2,0,1,0,0,1,1,1,0
7,15,28,9,44,50,36,27,0,1,1,0,1,1,1,0
26,33,22,2,43,17,10,41,1,0,1,0,1,0,0,0
24,49,13,18,19,49,41,4,1,1,0,1,0,1,0,1
12,17,15,25,27,29,28,16,0,0,1,0,0,1,1,1
10,35,48,35,19,46,11,16,0,1,0,1,0,1,1,1
20,24,47,50,22,41,38,14,1,1,0,1,1,0,0,0
37,48,39,24,20,33,18,48,0,0,1,1,1,0,1,0
43,2,28,32,39,47,18,4,1,0,1,0,1,0,1,1
49,37,35,47,33,50,33,42,1,0,1,0,0,1,0,1
14,15,3,34,34,29,21,38,0,1,1,0,0,1,1,0
2,34,41,46,43,47,43,29,0,0,0,1,1,0,1,1
36,36,46,45,17,23,10,22,1,1,1,0,0,1,0,1
25,42,43,48,18,15,21,38,0,1,1,0,1,1,1,0
15,25,45,27,34,37,40,28,1,0,0,0,0,0,1,1
27,41,39,24,35,6,11,25,0,0,1,1,1,1,1,0
8,14,50,31,13,48,33,8,1,0,1,1,0,0,0,1
35,31,24,46,27,30,33,23,1,1,1,1,0,0,0,1
22,29,18,3,14,20,25,15,1,1,1,1,0,1,0,1
26,28,18,8,19,48,8,35,1,1,1,1,0,0,1,1
25,34,36,17,4,14,22,40,0,0,1,0,1,0,1,1
9,29,30,48,44,22,33,36,0,1,0,0,1,1,0,1
21,41,37,3,30,18,39,49,1,0,0,1,0,1,1,1
23,15,36,41,27,26,18,15,1,1,1,0,0,1,1,1
23,7,29,22,11,25,2,26,1,0,1,1,1,0,0,1
43,12,46,17,35,6,34,25,1,0,1,0,1,1,0,0
46,30,48,25,38,29,4,34,1,0,0,0,0,1,1,0
22,35,48,34,20,48,33,48,1,1,0,0,1,0,0,0
41,19,29,13,38,26,3,35,0,0,1,0,0,1,1,1
29,7,3,25,8,30,2,49,1,0,1,0,1,0,0,1
45,43,26,2,47,16,32,20,0,1,1,0,0,1,0,1
2,12,5,11,40,40,50,25,0,0,1,1,1,1,1,0
28,5,38,20,10,14,37,21,1,1,0,1,0,0,0,1
39,32,26,43,25,39,42,29,1,0,1,1,0,1,1,1
35,4,41,27,28,43,43,26,1,1,0,0,1,1,1,1
17,27,17,45,46,39,25,20,0,0,0,0,1,1,0,1
41,23,11,26,27,40,25,35,0,1,1,1,0,1,0,1
48,17,12,46,2,42,32,21,0,0,0,1,0,1,0,1
47,31,10,11,14,24,33,40,0,1,0,1,0,1,0,1
10,4,18,23,30,13,14,8,0,1,1,1,0,0,0,1
3,18,42,3,24,30,33,12,1,1,1,1,1,0,0,0
9,11,15,3,23,10,39,6,0,1,1,1,1,0,1,1
26,49,7,42,23,16,49,32,1,1,0,1,1,1,1,0
36,8,35,10,46,36,42,30,1,1,1,0,1,1,1,0
19,49,13,49,35,17,11,1,0,1,0,1,1,0,1,1
31,25,30,36,32,34,44,2,1,0,0,1,0,0,1,0
19,36,2,11,22,38,48,31,0,1,0,1,1,0,0,1
50,41,42,45,21,23,7,29,1,0,1,0,1,1,0,1
46,8,47,10,9,25,36,1,1,1,0,0,0,0,1,1
13,30,26,39,35,41,16,26,0,0,1,1,1,0,1,1
28,39,20,17,32,28,24,5,1,1,1,0,0,1,1,1
2,33,18,5,21,45,21,19,0,0,1,1,1,0,1,0
48,43,21,2,34,8,22,22,0,1,1,0,0,1,1,1
20,28,23,3,49,40,31,29,1,1,1,1,1,1,1,1
19,30,29,8,8,12,16,34,0,0,1,1,1,0,1,0
25,25,36,30,6,47,41,6,0,0,1,0,1,0,0,1
9,27,39,15,35,35,43,7,0,0,1,1,1,1,1,0
42,33,19,5,19,21,21,25,1,0,0,1,0,1,1,0
7,6,12,45,3,10,13,30,0,1,0,0,1,0,0,0
41,44,10,41,20,24,36,33,0,1,0,0,1,1,1,0
9,23,41,20,45,30,2,11,0,1,0,1,0,0,0,1
24,17,24,34,39,20,8,26,1,0,1,0,1,1,1,1
36,16,10,48,35,47,43,11,1,1,0,0,1,0,1,1
21,23,32,22,17,33,17,41,1,1,0,1,0,0,0,0
48,27,34,32,2,44,1,47,0,0,0,0,0,1,1,0
27,38,26,18,3,32,34,9,0,0,1,1,1,0,0,0
8,9,49,11,33,30,48,12,1,0,1,1,0,0,0,0
4,29,33,36,7,36,16,2,1,1,0,1,0,1,1,0
18,19,18,13,30,1,4,6,1,0,1,0,0,1,1,1
42,19,41,28,43,44,8,24,1,0,0,1,1,1,1,1
10,12,21,29,6,49,15,20,0,0,1,1,1,1,1,1
24,33,50,29,2,23,9,42,1,0,1,1,0,1,0,1
25,49,25,8,23,36,24,19,0,1,0,1,1,1,1,0
50,35,11,41,14,17,27,9,1,1,1,0,0,0,0,0
16,14,50,50,36,3,29,14,1,0,1,1,1,1,1,0
9,38,49,23,30,14,42,1,0,0,1,1,0,0,1,1
37,37,3,36,21,9,5,48,0,0,1,1,1,0,1,0
9,37,48,19,19,22,9,34,0,0,0,0,0,1,0,0
1,40,48,45,6,25,15,49,1,1,0,0,1,0,1,1
41,11,22,33,5,20,18,23,0,1,1,0,1,1,1,1
26,15,35,10,48,23,33,50,1,1,1,0,0,1,0,1
26,36,4,45,5,11,46,44,1,1,1,0,1,1,1,1
49,10,3,30,10,16,6,8,1,0,1,0,0,1,1,1
11,12,2,21,17,30,30,40,1,0,0,1,0,0,0,1
16,50,29,6,11,16,19,45,1,1,1,1,1,1,0,0
45,35,4,26,41,27,20,15,0,1,1,1,0,0,1,1
19,21,10,17,40,13,45,6,0,1,0,0,1,0,0,1
27,10,9,29,45,38,39,39,0,0,0,1,0,0,1,1
25,44,4,26,3,41,5,21,0,1,1,1,1,0,1,1
34,21,14,10,24,44,12,20,0,1,0,0,1,1,0,1
20,11,11,23,26,38,50,24,1,1,1,1,1,0,1,1
4,19,50,42,31,16,28,18,1,0,1,1,1,1,1,1
40,50,32,16,11,13,22,48,1,1,0,1,1,0,1,0
3,47,27,18,48,8,44,47,1,0,0,1,0,1,1,0
4,6,34,23,44,4,36,36,1,1,0,1,1,1,1,1
18,26,43,36,13,30,27,16,1,1,1,1,0,0,0,1
18,29,32,30,42,24,19,18,1,1,0,0,1,1,0,1
43,14,4,1,15,39,33,21,1,0,1,1,1,1,0,1
23,25,25,2,22,5,1,8,1,0,0,0,1,1,1,1
46,31,37,12,29,50,31,25,1,1,0,0,1,1,1,0
26,42,2,31,24,6,41,25,1,1,0,1,1,1,0,0
46,41,6,44,48,21,27,41,1,0,1,1,0,1,0,0
11,43,30,30,15,45,14,34,1,1,0,0,1,0,0,0
9,50,18,45,23,3,2,3,0,1,1,0,1,1,0,1
5,11,44,4,8,19,22,29,1,1,1,1,1,0,1,1
28,4,30,8,42,48,35,21,1,1,0,1,1,0,1,1
3,16,28,11,11,26,25,30,1,1,1,1,1,1,0,0
13,36,24,49,28,42,19,10,0,1,1,1,1,1,0,0
50,25,40,4,18,4,15,34,1,0,1,1,1,1,1,0
36,47,10,48,14,5,38,7,1,0,0,0,0,1,0,0
30,48,27,4,9,26,43,44,0,0,0,1,0,1,1,1
11,13,47,34,31,6,40,20,1,0,0,0,1,1,1,1
49,1,30,45,25,3,43,8,1,1,0,0,0,1,1,1
44,17,44,11,13,8,15,8,1,0,1,1,0,1,1,1
32,15,25,32,43,39,20,14,0,1,0,0,1,1,1,0
12,22,27,4,3,47,40,36,0,1,0,1,1,0,1,1
4,49,28,14,44,37,16,27,1,1,1,0,1,0,1,0
2,17,39,19,18,23,20,11,0,0,1,0,1,1,1,1
21,46,20,25,33,3,48,35,1,1,1,0,0,1,0,1
9,48,23,33,33,27,39,34,0,0,1,0,0,0,1,0
16,36,42,7,7,13,49,49,1,1,1,0,0,0,1,1
42,11,47,1,32,24,32,48,1,1,0,1,0,1,0,0
32,1,36,31,46,40,11,6,0,1,1,1,1,1,1,1
21,18,42,33,28,7,10,46,1,1,1,0,1,0,0,1
27,18,7,40,6,17,31,12,0,1,0,1,1,0,1,0
26,41,5,1,16,3,35,10,1,0,1,1,1,1,1,0
50,25,1,25,21,42,45,36,1,0,1,0,1,1,0,1
50,31,43,4,48,23,47,13,1,1,1,1,0,1,0,0
49,3,16,30,15,5,40,4,1,1,1,0,1,1,1,1
36,24,37,36,46,43,5,13,1,1,0,1,1,1,1,0
45,13,14,9,23,34,10,9,0,0,0,0,1,0,0,0
14,44,14,30,24,13,33,20,0,1,0,0,1,0,0,1
4,1,21,47,17,43,17,20,1,1,1,0,0,1,0,1
21,1,50,31,45,25,24,7,1,1,1,1,0,0,1,0
10,22,6,44,19,18,33,41,0,1,1,1,0,1,0,0
22,5,26,24,13,7,36,49,1,1,1,1,0,0,1,1
8,12,34,21,46,35,35,14,1,0,0,1,1,1,1,0
35,35,41,12,22,41,6,41,1,1,0,0,1,0,1,0
46,11,8,15,32,48,29,20,1,1,1,1,0,0,1,1
20,31,28,1,1,14,26,16,1,1,1,1,1,0,1,1
45,7,23,2,5,21,9,47,0,0,1,0,1,1,0,0
12,39,47,7,49,7,36,34,0,1,0,0,1,0,1,0
36,9,2,45,20,30,46,24,1,0,0,0,1,0,1,1
4,2,20,48,20,37,12,13,1,0,1,0,1,0,0,0
41,28,26,13,27,11,39,34,0,1,1,0,0,1,1,0
38,20,10,48,11,46,5,32,0,1,0,0,1,1,1,0
33,31,38,20,47,8,9,40,0,1,0,1,0,1,0,1
1,21,25,27,43,24,8,23,1,1,0,0,1,1,1,1
9,28,47,22,13,18,5,18,0,1,0,1,0,1,1,1
8,8,20,2,1,15,45,23,1,1,1,0,1,1,0,1
17,6,45,21,44,35,41,18,0,1,0,1,1,1,0,1
19,39,24,30,9,15,46,31,0,1,1,0,0,1,1,1
31,38,46,38,29,36,26,15,1,0,1,0,1,1,1,1
20,44,12,21,7,16,16,15,1,1,0,1,0,1,1,1
41,2,8,39,31,2,30,21,0,0,1,1,1,0,0,1
32,25,37,36,28,35,14,34,0,0,0,1,1,1,0,0
16,22,42,2,47,4,18,10,1,1,1,0,0,1,1,0
24,32,23,2,12,15,37,3,1,0,1,0,0,1,0,1
36,2,8,11,1,2,30,22,1,0,1,1,1,0,0,1
10,42,2,28,39,34,42,50,0,1,0,1,1,0,1,1
1,5,47,31,42,11,21,34,1,1,0,1,1,1,1,0
6,9,38,33,24,13,44,24,1,0,0,0,1,0,1,1
9,35,7,38,13,18,37,21,0,1,0,0,0,1,0,1
1,25,41,37,21,18,33,23,1,0,0,0,1,1,0,1
5,26,26,3,2,12,27,21,1,1,1,1,0,0,0,1
2,40,25,47,32,5,19,45,0,1,0,0,0,1,0,0
44,41,22,42,8,46,26,23,1,0,1,1,1,1,1,1
18,26,4,28,27,9,9,49,1,1,1,1,0,0,0,1
4,12,40,33,46,38,29,7,1,0,1,0,1,0,1,0
49,36,43,38,20,9,6,39,1,1,1,0,1,0,1,1
19,35,35,18,16,5,34,46,0,1,1,1,1,1,0,1
35,42,36,38,21,24,14,4,1,1,1,0,1,1,0,1
40,19,40,47,46,17,39,44,1,0,1,0,1,0,1,1
41,13,31,44,17,4,18,23,0,0,1,1,0,1,1,1
15,43,36,17,39,29,24,48,1,1,1,0,1,1,1,0
48,4,28,34,10,11,44,38,0,1,1,0,0,1,1,0
15,8,20,34,3,1,18,42,1,1,1,0,1,1,1,1
24,30,41,31,50,6,13,6,1,0,0,1,1,1,0,1
43,34,19,38,27,41,49,46,1,0,0,0,0,0,1,1
37,6,44,34,2,16,6,43,0,1,1,0,0,1,1,1
5,10,49,27,7,34,3,27,1,0,1,0,0,0,1,0
25,34,32,6,4,28,7,3,0,0,0,1,1,1,0,1
11,42,45,5,2,5,16,2,1,1,0,1,0,1,1,0
39,7,39,27,34,6,48,27,1,0,1,0,0,1,0,0
2,23,40,38,39,43,44,8,0,1,1,0,1,1,1,1
15,49,5,8,31,30,6,9,1,1,1,1,1,0,1,0
47,45,44,48,9,44,34,34,0,0,1,0,0,1,0,0
7,2,50,36,48,32,15,27,0,0,1,1,0,0,1,0
48,46,47,30,30,40,1,12,0,1,0,0,0,1,1,0
39,10,18,24,11,3,1,42,1,0,1,1,1,1,1,1
1,46,35,10,36,32,4,7,1,1,1,0,1,0,1,0
43,25,15,15,21,28,50,13,1,0,1,1,1,1,1,0
22,27,23,48,20,26,7,31,1,0,1,0,1,1,0,1
34,35,44,38,14,15,43,11,0,1,1,0,0,1,1,1
22,40,17,9,7,24,34,39,1,1,0,0,0,1,0,1
14,33,37,50,5,34,18,15,0,0,0,1,1,0,1,1
3,43,37,33,35,21,2,44,1,1,0,0,1,1,0,1
28,38,49,28,38,5,6,28,1,0,1,1,0,1,1,1
37,28,35,17,8,2,5,2,0,1,1,0,1,0,1,0
10,5,15,23,40,12,41,39,0,1,1,1,1,0,0,1
28,20,6,33,32,23,2,38,1,1,1,0,0,1,0,0
40,46,35,21,22,39,9,22,1,1,1,1,1,1,0,1
38,26,24,38,7,6,41,10,0,1,1,0,0,1,0,0
43,14,23,46,36,21,23,33,1,0,1,1,1,1,1,0
18,44,8,44,40,19,37,14,1,1,1,1,1,0,0,0
20,35,34,22,4,21,19,49,1,1,0,1,1,1,0,1
46,42,17,32,21,31,35,36,1,1,0,0,1,1,1,1
42,36,5,1,2,49,28,16,1,1,1,1,0,1,1,1
20,20,48,47,24,7,25,4,1,1,0,0,1,0,0,1
22,5,44,6,35,39,48,24,1,1,1,1,1,1,0,1
25,49,48,19,36,43,46,6,0,1,0,0,1,1,1,1
28,48,34,49,39,31,2,33,1,0,0,1,1,1,0,0
28,6,43,22,30,23,42,17,1,1,1,1,0,1,1,0
11,35,28,16,50,14,7,33,1,1,1,1,1,0,0,0
34,3,5,12,21,19,49,48,0,1,1,0,1,0,1,0
19,41,30,48,49,36,35,17,0,0,0,0,1,1,1,0
18,26,17,40,29,36,44,18,1,1,0,1,1,1,1,1
49,15,2,31,34,36,12,46,1,1,0,1,0,1,0,1
9,46,1,16,10,8,40,9,0,1,1,1,0,1,1,0
6,49,45,41,30,7,36,23,1,1,0,0,0,0,1,1
7,5,16,7,4,23,17,8,0,1,1,0,1,1,0,1
33,50,17,47,10,49,2,33,0,1,0,0,0,1,0,0
45,20,26,12,23,7,19,7,0,1,1,0,1,0,0,0
41,28,33,20,12,44,48,30,0,1,0,1,0,1,0,0
48,30,22,27,42,31,15,16,0,0,1,0,1,1,1,1
49,7,10,50,13,5,42,7,1,0,0,1,0,1,1,0
37,8,47,11,43,36,5,2,0,1,0,1,1,1,1,0
35,28,9,38,35,15,13,35,1,1,0,0,1,1,0,1
42,33,2,13,19,44,23,5,1,0,0,0,0,1,1,1
1,10,31,39,32,13,9,4,1,0,1,1,0,0,0,1
12,43,32,11,10,22,38,38,0,1,0,1,0,1,0,0
12,47,32,44,6,11,5,38,0,0,0,1,1,1,1,0
8,49,4,3,20,44,2,29,1,1,1,1,1,1,0,1
14,18,35,33,13,28,3,8,0,1,1,0,0,1,1,1
10,25,43,19,6,16,45,13,0,0,1,0,1,1,0,0
5,12,2,49,15,16,35,50,1,0,0,1,1,1,1,1
6,34,28,19,49,39,5,42,1,0,1,0,1,1,1,1
45,34,34,30,15,20,15,14,0,0,0,0,1,1,1,0
8,26,26,35,42,3,23,17,1,1,1,1,1,1,1,0
20,44,40,45,6,48,16,32,1,1,1,0,1,0,1,0
39,20,28,27,24,39,43,20,1,1,1,0,1,1,1,1
11,28,41,13,47,24,39,10,1,1,0,0,0,1,1,0
29,49,45,30,25,6,40,9,1,1,0,0,0,1,1,0
25,41,41,20,36,6,13,34,0,0,0,1,1,1,0,0
6,35,29,50,18,4,17,18,1,1,1,1,1,1,0,1
20,15,46,31,48,31,9,47,1,1,1,1,0,1,0,0
39,13,38,9,30,41,48,16,1,0,0,0,0,0,0,1
19,24,36,20,31,38,5,1,0,1,1,1,1,0,1,1
31,10,46,50,41,14,20,41,1,0,1,1,0,0,1,0
25,43,2,40,39,43,27,5,0,1,0,1,1,1,0,1
14,19,46,25,7,4,40,7,0,0,1,0,0,1,1,0
4,15,44,17,12,37,24,11,1,1,1,0,0,0,1,1
43,1,35,50,41,10,2,29,1,1,1,1,0,0,0,1
35,24,23,44,16,45,10,18,1,1,1,1,1,0,0,1
23,15,46,4,27,36,13,12,1,1,1,1,0,1,0,0
48,44,27,18,34,49,29,22,0,1,0,1,0,1,1,1
3,45,1,31,14,23,38,3,1,0,1,1,0,1,0,1
46,33,39,26,4,29,49,48,1,0,1,1,1,1,1,0
48,25,8,39,16,48,49,7,0,0,1,1,1,0,1,0
25,28,43,27,45,8,5,37,0,1,1,0,0,1,1,0
29,35,7,22,17,37,42,11,1,1,0,1,0,0,1,1
49,3,18,24,4,39,27,14,1,1,1,1,1,1,0,0
1,47,15,31,42,14,2,25,1,0,1,1,1,0,0,0
42,7,23,39,31,22,43,32,1,0,1,1,1,1,1,0
32,8,45,18,39,28,1,3,0,1,0,1,1,1,1,1
21,3,16,31,35,12,50,31,1,1,1,1,1,0,1,1
31,27,22,7,47,27,22,8,1,0,1,0,0,0,1,1
22,26,12,22,16,37,47,7,1,1,0,1,1,0,0,0
1,28,17,39,43,21,49,10,0,1,1,1,0,1,1,1
30,6,45,49,8,46,33,43,1,1,1,1,1,0,1,0
10,2,8,16,27,16,27,23,1,1,1,0,0,0,0,1
49,37,22,35,4,18,33,35,1,1,1,0,0,1,1,0
1,9,40,44,42,24,11,26,0,1,0,1,1,0,1,1
13,8,35,36,34,6,35,27,1,1,0,1,0,1,0,0
6,10,16,34,47,33,38,20,1,1,0,0,0,1,1,0
11,19,36,27,30,22,10,22,1,0,1,0,1,1,1,1
4,32,14,26,13,20,23,4,0,0,1,1,1,0,1,0
41,19,45,7,32,48,18,40,0,0,1,1,0,1,1,0
29,50,41,9,16,6,14,36,1,1,0,1,0,1,1,1
50,12,3,20,21,10,35,44,1,0,1,0,1,1,0,1
35,8,39,23,33,9,19,23,0,1,1,1,1,1,0,1
43,29,25,32,18,25,3,7,0,1,0,0,1,0,1,1
31,38,5,48,41,35,13,28,0,1,1,1,0,0,1,1
38,44,22,31,26,30,33,44,1,1,1,0,1,1,1,1
35,14,25,23,25,34,6,44,0,1,0,1,0,0,1,1
34,14,28,33,4,42,43,31,0,1,1,1,0,1,0,0
42,19,26,16,15,22,30,17,1,0,1,0,0,1,1,1
42,20,47,48,48,2,14,33,1,0,0,1,1,1,1,1
34,3,33,42,36,39,39,25,0,1,1,1,1,1,1,0
46,7,17,40,39,22,26,30,0,1,1,0,1,1,1,1
41,15,42,18,26,16,38,5,0,0,1,1,1,0,1,1
43,43,43,23,30,49,16,1,0,0,0,1,1,1,0,0
50,42,27,29,32,10,9,15,1,1,0,1,0,1,1,0
44,13,13,3,39,23,8,23,1,1,1,1,1,1,1,1
9,45,13,13,50,13,14,15,1,1,1,1,1,1,1,0
28,31,10,17,41,30,2,27,1,0,1,1,0,1,1,0
6,35,12,36,41,3,35,49,1,0,0,1,0,1,0,1
46,12,7,44,40,40,35,30,0,0,1,1,0,0,0,1
38,40,9,8,11,4,43,41,1,0,1,1,1,0,0,0
35,3,5,9,13,24,1,2,0,1,1,1,1,0,0,1
26,34,34,28,13,28,44,42,1,0,0,1,1,1,1,1
49,22,28,48,36,36,4,50,1,1,1,1,1,1,0,1
18,40,20,27,35,50,18,32,1,0,0,0,0,1,1,0
46,43,1,14,22,11,33,13,0,0,0,1,1,1,1,1
28,10,32,16,14,10,46,14,1,1,0,0,1,1,0,1
35,2,24,18,23,5,32,49,0,1,0,1,1,1,0,1
25,26,11,12,34,30,11,36,0,1,1,0,0,1,1,1
46,48,2,7,10,22,30,23,0,1,1,1,1,1,1,1
17,3,35,48,42,20,33,14,1,1,0,1,1,0,1,1
27,49,39,11,35,48,23,44,0,1,1,1,0,1,1,1
30,45,47,22,5,47,41,17,1,1,0,1,1,0,0,1
22,2,2,29,4,18,4,5,1,1,1,1,0,1,0,1
32,28,25,2,48,48,22,3,0,1,0,1,1,1,1,1
8,27,19,21,5,10,20,36,1,0,0,1,1,1,0,1
36,21,28,6,18,39,37,34,1,1,1,1,1,1,1,0
41,46,9,27,14,44,5,43,0,0,1,0,1,1,1,0
48,11,29,50,43,44,50,21,1,1,1,1,0,1,1,1
23,10,1,5,31,40,14,31,1,1,0,1,0,0,1,0
3,35,24,1,19,34,40,43,1,0,0,0,0,0,0,0
36,31,45,2,22,34,46,8,1,0,1,1,1,0,0,1
6,13,28,3,34,27,7,19,1,1,1,1,0,0,1,0
29,31,21,35,37,49,44,5,1,0,1,0,1,1,1,1
35,21,29,21,8,37,17,10,0,1,1,1,1,1,1,1
5,13,37,27,43,49,27,13,1,1,1,0,0,1,0,1
6,21,22,41,23,3,42,36,1,1,1,0,1,1,1,1
24,32,46,11,45,27,39,14,0,0,0,1,1,0,1,1
4,1,46,49,20,47,29,48,0,0,0,1,0,0,1,1
34,48,41,15,28,40,13,1,0,1,0,0,1,0,1,0
17,4,17,14,33,15,24,46,1,0,1,1,1,0,0,0
31,19,10,43,12,40,41,48,0,0,1,0,0,0,0,1
32,26,48,49,30,27,35,14,0,1,1,1,1,0,0,1
18,38,31,11,25,46,20,2,1,1,0,1,0,0,0,1
35,44,49,48,30,15,39,7,0,1,1,1,1,0,1,1
10,23,16,24,28,36,50,36,1,1,0,0,1,1,1,1
26,43,35,33,48,17,37,14,1,0,0,1,1,1,1,1
17,19,7,22,34,19,29,36,1,0,1,1,0,0,1,1
49,42,43,12,30,1,3,18,1,1,0,0,1,0,1,1
48,25,27,25,42,1,18,48,1,0,0,0,1,0,1,1
2,26,34,2,18,6,12,14,1,1,0,1,1,1,0,1
10,48,10,26,37,12,34,10,1,1,1,1,1,0,0,1
29,46,50,44,14,33,44,2,1,0,1,1,1,1,1,1
19,44,3,31,15,11,33,43,0,1,1,0,0,1,1,0
43,35,25,39,44,38,43,32,0,0,0,1,1,1,0,0
13,33,44,21,9,4,12,16,1,1,1,1,1,0,0,0
36,32,11,50,34,18,12,19,1,0,1,1,0,1,0,0
6,7,43,39,43,24,24,42,1,1,0,1,0,0,0,1
32,3,9,8,24,49,38,21,0,1,1,1,0,1,1,1
31,48,36,20,41,2,13,3,0,1,1,0,0,1,1,1
4,39,38,17,5,14,8,17,0,1,1,1,1,1,1,1
7,29,24,45,7,16,25,3,1,1,0,1,1,0,0,1
48,25,23,46,44,48,37,23,1,0,1,0,1,1,1,1
37,6,19,23,42,44,42,29,1,1,0,1,1,1,1,1
45,46,25,48,32,35,10,16,1,0,0,1,0,0,1,0
49,25,22,17,39,49,35,12,1,0,1,1,1,1,0,0
